Id,SalePrice
1461,127140.96387
1462,157826.39231
1463,171149.98271
1464,191536.93292
1465,216555.45313
1466,174226.24706
1467,180745.4479
1468,165580.41863
1469,188459.26949
1470,114153.18055
1471,176407.04235
1472,98455.25
1473,96377.536646
1474,151424.94135
1475,132615.35309
1476,377073.34411
1477,287188.57144
1478,299466.44862
1479,292097.93509
1480,502713.59516
1481,326505.05701
1482,222699.70603
1483,187206.3748
1484,166809.94636
1485,168019.34615
1486,198490.91837
1487,343099.55728
1488,251412.97879
1489,211260.87365
1490,200605.70358
1491,194509.77005
1492,99551.794272
1493,159995.07763
1494,293325.19451
1495,285866.89069
1496,205951.96151
1497,199734.40351
1498,163720.85698
1499,162962.18927
1500,154150.26034
1501,170251.72271
1502,159454.8158
1503,264517.57375
1504,231601.29212
1505,216356.33217
1506,203027.23969
1507,237754.25764
1508,193246.23318
1509,160690.65062
1510,140597.2747
1511,140409.92784
1512,170378.36334
1513,143248.98334
1514,155270.79062
1515,202596.91581
1516,158481.34098
1517,163855.95732
1518,162536.7845
1519,207935.6247
1520,125915.80805
1521,131501.42541
1522,160592.74714
1523,115107.94389
1524,129606.12019
1525,125929.70898
1526,109340.82666
1527,108807.50204
1528,148155.03021
1529,141526.98016
1530,177770.36438
1531,91579.387269
1532,97236.762775
1533,149861.22571
1534,125276.3494
1535,141833.34447
1536,109893.70568
1537,62383.311999
1538,149070.78711
1539,182840.40877
1540,101354.38122
1541,136685.82743
1542,141863.04134
1543,192675.881
1544,94759.455269
1545,115450.75678
1546,128072.39883
1547,125752.35576
1548,144769.58716
1549,120240.61844
1550,124465.08816
1551,106774.27342
1552,119294.66192
1553,127157.44994
1554,121369.85804
1555,174799.30388
1556,99318.788688
1557,106114.019
1558,108805.34278
1559,55509.461706
1560,131588.18835
1561,136384.3509
1562,130921.79869
1563,113261.29488
1564,155214.43932
1565,137852.41733
1566,242527.55658
1567,85879.477231
1568,211712.10283
1569,114248.18241
1570,135880.74766
1571,118988.76027
1572,140353.99028
1573,220273.27577
1574,124750.93446
1575,193169.40211
1576,235147.9819
1577,190847.46548
1578,140839.08397
1579,141081.50138
1580,193814.16942
1581,152868.31021
1582,129694.73199
1583,296404.93427
1584,228188.98168
1585,133117.05833
1586,77494.031342
1587,101477.82449
1588,138690.43588
1589,101366.88397
1590,143138.47505
1591,98507.940495
1592,123147.82965
1593,122816.86832
1594,145885.10613
1595,101827.65667
1596,239490.1229
1597,211221.16794
1598,223488.75244
1599,161639.4597
1600,162451.67827
1601,67607.432951
1602,108849.90821
1603,65633.276702
1604,253402.28434
1605,236069.42186
1606,174458.61351
1607,230104.80512
1608,211991.24729
1609,201799.44669
1610,150985.32604
1611,138940.23616
1612,178144.04985
1613,169729.30811
1614,104562.6253
1615,93976.639365
1616,79156.382742
1617,95040.741529
1618,128246.06029
1619,139787.46781
1620,175345.08735
1621,139927.34417
1622,134242.6166
1623,234755.58826
1624,193612.45639
1625,125977.51146
1626,171095.28205
1627,181952.32327
1628,266978.3038
1629,172228.15846
1630,372516.76298
1631,241639.82599
1632,265452.0395
1633,162251.2386
1634,179293.88133
1635,164758.68527
1636,161203.26291
1637,193601.72894
1638,190703.4732
1639,188262.26112
1640,263455.32924
1641,171261.03051
1642,218338.61172
1643,236510.6899
1644,230241.922
1645,185627.48686
1646,152625.25683
1647,159908.94057
1648,137652.42554
1649,142175.8333
1650,111640.10137
1651,128458.93636
1652,99128.84181
1653,105181.27219
1654,145919.5023
1655,141720.64809
1656,143958.06431
1657,146938.23238
1658,144455.05088
1659,134063.48565
1660,149014.21247
1661,419173.06794
1662,408823.46261
1663,362337.20234
1664,500633.87249
1665,315323.65606
1666,311699.61905
1667,315632.30053
1668,320171.13897
1669,274176.19557
1670,327405.71606
1671,258907.69888
1672,435494.5433
1673,307060.41435
1674,273313.59887
1675,192831.97609
1676,192118.55105
1677,212952.34063
1678,445458.43791
1679,350128.67693
1680,326598.94023
1681,252596.24585
1682,285774.32423
1683,207495.72059
1684,180461.98247
1685,169215.8413
1686,170301.68225
1687,165756.0032
1688,193351.33838
1689,191608.91771
1690,182585.98054
1691,172402.29623
1692,242288.90148
1693,166044.26212
1694,167402.51437
1695,165036.79489
1696,258681.9838
1697,175404.43215
1698,348541.6307
1699,308584.18945
1700,239021.74238
1701,270182.8628
1702,273940.79577
1703,252237.96829
1704,265521.42933
1705,216364.31464
1706,393174.46347
1707,223493.9913
1708,213136.17651
1709,286677.4537
1710,231538.07623
1711,243534.95548
1712,280914.74095
1713,243859.47192
1714,221648.97685
1715,203268.06718
1716,200017.69309
1717,176017.46005
1718,148280.53149
1719,204709.17079
1720,240905.30608
1721,178649.14423
1722,137668.60218
1723,154656.05538
1724,226171.10347
1725,218142.00961
1726,187587.68458
1727,169955.7032
1728,178868.19343
1729,172612.6935
1730,178776.80515
1731,120201.85947
1732,129527.07346
1733,115067.62742
1734,112265.66017
1735,136033.50479
1736,119112.75611
1737,375617.69896
1738,247797.16366
1739,319623.61694
1740,233578.30655
1741,181801.09786
1742,167241.64502
1743,176695.09757
1744,325902.02753
1745,249907.68158
1746,234470.47993
1747,211964.53494
1748,232644.69944
1749,143565.93575
1750,131268.27955
1751,234250.08249
1752,120708.45779
1753,161607.12354
1754,185970.13592
1755,154427.32363
1756,120173.65543
1757,124806.89349
1758,134961.04592
1759,163851.0922
1760,155894.4367
1761,136559.86483
1762,177113.11362
1763,168519.7102
1764,115599.77032
1765,187744.29861
1766,175664.00245
1767,211973.06991
1768,140264.79526
1769,173178.75856
1770,149635.70366
1771,118807.0945
1772,139335.8448
1773,111499.51398
1774,170089.09174
1775,142117.45082
1776,117311.98705
1777,108240.55876
1778,136038.02496
1779,112275.35873
1780,167155.66293
1781,130712.93136
1782,92623.862128
1783,140323.4872
1784,97486.378591
1785,119500.22169
1786,151500.63873
1787,171180.28979
1788,68359.627067
1789,111784.66806
1790,70744.057738
1791,239268.98242
1792,174197.45585
1793,131368.37771
1794,160805.14038
1795,141821.38094
1796,124373.1231
1797,129243.52457
1798,126603.33657
1799,112850.95292
1800,115347.08859
1801,134690.27613
1802,150129.84244
1803,161451.531
1804,146327.97171
1805,138139.82736
1806,135639.34412
1807,129483.85979
1808,113884.09626
1809,110639.1008
1810,122251.00627
1811,101281.92943
1812,95635.648785
1813,124765.99558
1814,89087.184535
1815,59871.910226
1816,102330.83755
1817,98057.624403
1818,142847.1021
1819,114623.02645
1820,47870.214797
1821,111829.28644
1822,133299.32183
1823,38750.253542
1824,137737.95168
1825,133410.18545
1826,98531.714143
1827,99458.809124
1828,131044.57752
1829,128738.22985
1830,141218.56314
1831,156844.62471
1832,90170.025711
1833,132050.06248
1834,119310.67291
1835,121859.71861
1836,142315.19383
1837,81022.71147
1838,123642.09391
1839,109287.09315
1840,127446.4631
1841,131354.3518
1842,89827.338063
1843,132743.9434
1844,129571.56681
1845,142286.30088
1846,143080.9276
1847,171670.27587
1848,56204.609679
1849,106679.11257
1850,119557.12849
1851,149273.56165
1852,123283.21944
1853,124818.34711
1854,171826.16663
1855,152544.31332
1856,207507.58585
1857,130246.58084
1858,160953.77225
1859,124278.32959
1860,144464.12904
1861,123526.13626
1862,296653.73029
1863,293786.48729
1864,293813.44809
1865,311513.55777
1866,286549.36263
1867,242357.8903
1868,263983.35512
1869,196006.0458
1870,219603.02835
1871,242275.28203
1872,166946.06073
1873,236067.43893
1874,154815.00171
1875,204034.14013
1876,185960.03696
1877,204319.87468
1878,195742.11269
1879,125754.44032
1880,142210.39031
1881,255179.8601
1882,255096.93021
1883,199000.82218
1884,213808.71082
1885,224800.57511
1886,258060.49515
1887,195673.04703
1888,252400.32024
1889,164581.45486
1890,127697.4602
1891,132217.58881
1892,102016.72649
1893,124053.51058
1894,146529.8838
1895,138474.48868
1896,117021.85422
1897,96918.168098
1898,120726.76051
1899,162842.68254
1900,160066.38607
1901,163559.54787
1902,151928.55931
1903,240179.26369
1904,144258.58618
1905,214412.32953
1906,179962.66209
1907,217791.83479
1908,121411.24791
1909,129293.7058
1910,129333.47484
1911,223953.43342
1912,374751.85887
1913,135370.27208
1914,59624.069135
1915,265800.57743
1916,65492.593993
1917,242086.77216
1918,137730.14656
1919,168839.18888
1920,170847.37333
1921,351953.35398
1922,291325.12119
1923,232294.3205
1924,216698.016
1925,206385.69017
1926,338285.11831
1927,139325.48906
1928,147619.5529
1929,131753.40722
1930,132837.92525
1931,141192.30493
1932,136797.16342
1933,177235.49612
1934,179104.39665
1935,162245.76152
1936,179004.8
1937,179208.47319
1938,166217.83992
1939,264038.11923
1940,216160.43
1941,168964.64235
1942,178151.88281
1943,220603.51093
1944,339325.47919
1945,335876.89891
1946,148454.1711
1947,302602.58033
1948,174728.4022
1949,219375.40768
1950,192588.6159
1951,239464.8706
1952,213973.96787
1953,151050.19704
1954,201258.43488
1955,136871.37319
1956,350791.69031
1957,165701.79993
1958,270534.87194
1959,157470.52111
1960,117732.84656
1961,122400.96105
1962,99128.84181
1963,106681.7534
1964,102963.5838
1965,152082.52058
1966,151188.66076
1967,292750.97492
1968,388511.53892
1969,339588.74884
1970,396675.15919
1971,470282.91448
1972,363505.17945
1973,269299.58836
1974,303637.67847
1975,461604.42825
1976,264257.09774
1977,358529.73563
1978,382463.34439
1979,343919.60484
1980,219585.05169
1981,342416.061
1982,223396.83175
1983,223396.83175
1984,196963.21437
1985,199282.70508
1986,195269.88299
1987,180952.33314
1988,173059.37627
1989,195245.95994
1990,212741.34855
1991,231483.34763
1992,209606.32856
1993,175692.11213
1994,234586.92272
1995,192232.31045
1996,265807.90656
1997,312038.81262
1998,325218.58922
1999,243497.51169
2000,341701.86482
2001,256200.14328
2002,224649.67927
2003,260301.09475
2004,259204.25907
2005,220504.9822
2006,232931.65986
2007,259500.64291
2008,196664.10779
2009,184173.12209
2010,194059.76756
2011,151979.81442
2012,180592.50681
2013,171127.54142
2014,173840.41155
2015,186594.42469
2016,184023.08763
2017,190559.63037
2018,120636.27757
2019,136180.92401
2020,115415.33934
2021,102633.88602
2022,197139.95489
2023,144871.10529
2024,244112.84732
2025,382832.52141
2026,184972.74746
2027,153330.57207
2028,166285.07426
2029,166919.26822
2030,252941.19661
2031,223074.29551
2032,232738.37194
2033,239114.06994
2034,170603.33263
2035,210231.82569
2036,202297.40766
2037,203467.8118
2038,315651.43692
2039,210575.76577
2040,310212.91302
2041,309308.15829
2042,209435.80372
2043,171128.65681
2044,172303.77181
2045,214872.57434
2046,170465.8657
2047,146004.56916
2048,138221.78154
2049,177113.57601
2050,178080.58732
2051,99295.89098
2052,121546.7191
2053,140049.43622
2054,102367.80603
2055,157169.49094
2056,139517.84174
2057,117298.15701
2058,206921.53051
2059,119845.44599
2060,163420.81048
2061,175506.46842
2062,125581.60592
2063,112009.54538
2064,143415.14957
2065,117661.65909
2066,168895.34251
2067,110035.15871
2068,177174.85701
2069,93166.613638
2070,122058.35109
2071,98474.394955
2072,147322.89089
2073,131931.64712
2074,183064.11636
2075,144078.76282
2076,119412.93366
2077,140882.99189
2078,121289.69309
2079,143290.61005
2080,135968.7138
2081,128552.48967
2082,150096.56295
2083,144151.22792
2084,121133.26203
2085,124822.71332
2086,117852.27606
2087,127890.16067
2088,98117.564907
2089,82672.08043
2090,122692.90338
2091,99547.468349
2092,121506.47875
2093,115617.52213
2094,108398.85663
2095,145444.7488
2096,85813.325538
2097,98147.158232
2098,143111.44642
2099,61076.962966
2100,70898.9919
2101,106569.00699
2102,137743.61292
2103,91806.914995
2104,141868.23558
2105,116054.56617
2106,62566.971783
2107,179884.61523
2108,116357.84807
2109,108444.7563
2110,128836.69848
2111,150172.78531
2112,138420.50195
2113,120366.80276
2114,125940.5249
2115,153742.53328
2116,113952.32798
2117,155074.09698
2118,119947.28825
2119,120152.01
2120,113761.95968
2121,90442.279167
2122,108865.684
2123,92228.302346
2124,166535.90748
2125,132749.09703
2126,137729.64489
2127,162872.89789
2128,132096.7501
2129,106798.25092
2130,128917.60412
2131,163599.46763
2132,112033.20886
2133,121725.45917
2134,109199.5046
2135,95684.302183
2136,71699.525372
2137,112928.27398
2138,123666.61321
2139,145975.68294
2140,135331.73937
2141,153725.15208
2142,124351.01053
2143,139412.46536
2144,106334.38365
2145,141082.62721
2146,170582.21086
2147,141040.79753
2148,136201.03136
2149,158106.39589
2150,228081.17045
2151,118578.67298
2152,149774.02238
2153,152572.53045
2154,107281.5238
2155,149077.04659
2156,257309.29159
2157,213245.59563
2158,216482.01573
2159,204970.47193
2160,182839.99475
2161,254681.7039
2162,382750.52791
2163,311866.86433
2164,227821.75545
2165,192050.74253
2166,157744.09354
2167,197703.24019
2168,189698.90804
2169,191112.97398
2170,211629.4689
2171,146609.04719
2172,136052.4705
2173,156730.22482
2174,241125.65224
2175,273636.91025
2176,265241.9266
2177,247021.12753
2178,218467.94079
2179,133568.66774
2180,202902.7965
2181,202095.89409
2182,247143.11489
2183,202303.89188
2184,114386.1225
2185,110557.94081
2186,151822.35035
2187,153092.77429
2188,160760.94725
2189,290422.83981
2190,90392.458661
2191,88570.202095
2192,90060.339431
2193,100301.03365
2194,108690.77417
2195,102269.92203
2196,100234.47039
2197,111878.01748
2198,168071.74494
2199,161777.08535
2200,147513.51514
2201,143360.69647
2202,206443.51473
2203,143331.61806
2204,174643.10721
2205,131301.2893
2206,152954.47773
2207,219940.9842
2208,275737.38087
2209,220069.31805
2210,121714.42353
2211,118371.09245
2212,128064.26993
2213,108318.92051
2214,129114.16933
2215,103529.76325
2216,151279.053
2217,68718.471977
2218,65385.803715
2219,64916.214104
2220,63744.991114
2221,268248.39739
2222,234374.94286
2223,265472.29334
2224,210220.18253
2225,122465.7506
2226,169050.2454
2227,200013.2299
2228,249625.10128
2229,249998.67469
2230,150125.2199
2231,218403.51077
2232,188321.30176
2233,176941.73262
2234,222261.44194
2235,207227.87229
2236,265061.74294
2237,308945.85975
2238,183072.11427
2239,124946.02851
2240,144067.61319
2241,143095.82939
2242,118437.705
2243,124308.23895
2244,98104.060619
2245,91579.441846
2246,137268.56842
2247,121018.29441
2248,128476.25707
2249,122510.04664
2250,134074.11563
2251,103863.28191
2252,191864.17536
2253,150730.70703
2254,164603.61525
2255,171540.52059
2256,178455.26723
2257,217296.41039
2258,173256.38901
2259,174310.99547
2260,165419.45599
2261,202225.94521
2262,216820.7621
2263,343937.52394
2264,546352.60048
2265,185168.4735
2266,288979.05432
2267,375844.53688
2268,395568.22611
2269,147099.5463
2270,183163.68465
2271,214708.09415
2272,183143.24262
2273,161177.66953
2274,158639.32614
2275,179741.84558
2276,177905.44333
2277,184755.64846
2278,152823.84765
2279,119550.21016
2280,121922.78186
2281,163841.62847
2282,166009.22997
2283,108951.35672
2284,108996.15287
2285,156664.94912
2286,128485.2831
2287,331544.67529
2288,301463.60278
2289,375995.22869
2290,462026.52765
2291,337996.14803
2292,388757.37217
2293,485106.37703
2294,416243.96465
2295,482859.48879
2296,338953.92125
2297,291119.47349
2298,324418.97225
2299,413453.27825
2300,326710.894
2301,268037.27731
2302,256020.64143
2303,267886.5412
2304,294009.41895
2305,200454.75705
2306,191490.34067
2307,191318.80763
2308,246352.85556
2309,266097.01567
2310,232027.67253
2311,207373.27667
2312,189723.86146
2313,173551.39258
2314,189175.8321
2315,180034.75231
2316,188504.14975
2317,181743.87846
2318,182126.30191
2319,189189.56946
2320,209071.55945
2321,220345.4321
2322,183931.49693
2323,170875.5152
2324,156549.80606
2325,225552.98545
2326,168057.50122
2327,209530.38267
2328,213009.38075
2329,182923.77104
2330,181626.97615
2331,357335.19647
2332,403829.88101
2333,322532.06786
2334,262785.49544
2335,260601.73235
2336,324860.49493
2337,224627.7031
2338,261538.91446
2339,210239.31409
2340,381854.55264
2341,222444.38766
2342,225420.61937
2343,214820.4882
2344,205882.54385
2345,255643.18978
2346,230327.65968
2347,213444.3795
2348,242546.77702
2349,181921.46168
2350,274638.36637
2351,258458.35655
2352,264079.52725
2353,260539.98814
2354,152381.68866
2355,158899.55746
2356,153313.1086
2357,207539.42197
2358,183936.34888
2359,136578.7826
2360,118521.88517
2361,150907.95418
2362,291017.06406
2363,128328.25189
2364,147642.67217
2365,213709.35087
2366,204366.511
2367,237091.29181
2368,203728.40324
2369,240939.1086
2370,164732.71285
2371,168855.69673
2372,201587.09311
2373,248878.52106
2374,314108.62811
2375,237280.93849
2376,319349.76438
2377,380382.18426
2378,143114.09747
2379,212153.54416
2380,142708.48609
2381,157233.09962
2382,200289.29684
2383,212230.58514
2384,225766.19562
2385,155292.53134
2386,129203.37202
2387,131532.10925
2388,107337.91656
2389,119762.68461
2390,128160.45069
2391,146119.85982
2392,127481.5785
2393,165743.61347
2394,136575.15866
2395,204871.53354
2396,146420.43356
2397,202261.56647
2398,125306.9653
2399,73446.993418
2400,78130.679962
2401,133094.16031
2402,131041.8768
2403,172323.72117
2404,138322.80671
2405,151248.47386
2406,138003.15372
2407,123796.51049
2408,148786.39423
2409,127489.26274
2410,178888.98166
2411,114169.4223
2412,144562.70245
2413,129959.54113
2414,150368.39726
2415,156277.81524
2416,131253.79331
2417,141145.08824
2418,133322.2429
2419,122961.4185
2420,115000.99681
2421,139259.45518
2422,115464.79855
2423,105198.35664
2424,158963.25015
2425,204838.69445
2426,118967.7004
2427,123377.12568
2428,158982.6397
2429,117520.83349
2430,134804.10518
2431,107153.77518
2432,134257.44458
2433,135112.58205
2434,122743.39361
2435,141892.98594
2436,104727.2766
2437,111344.56695
2438,114396.48249
2439,112312.62643
2440,123981.12961
2441,94213.953812
2442,96368.539271
2443,122623.01963
2444,116324.3353
2445,84275.530394
2446,126855.94211
2447,191689.95098
2448,120278.57349
2449,106149.46531
2450,144533.22041
2451,122018.00475
2452,178650.54319
2453,90925.369876
2454,108695.99587
2455,120118.80149
2456,132950.15842
2457,122697.51732
2458,119948.15603
2459,113482.99132
2460,133441.46702
2461,132243.74313
2462,129251.0732
2463,115332.02975
2464,177447.2993
2465,147471.8714
2466,113842.22279
2467,129634.1166
2468,83294.631005
2469,84083.096524
2470,197698.0274
2471,202984.67536
2472,159901.26471
2473,109528.61568
2474,71334.243919
2475,226446.96476
2476,120489.20948
2477,118980.19895
2478,154928.51679
2479,103772.55581
2480,151236.2744
2481,115662.75236
2482,127759.41703
2483,115559.53952
2484,123655.05624
2485,130282.67711
2486,137370.50543
2487,161497.28304
2488,151973.5792
2489,141783.56868
2490,136439.00917
2491,103406.11096
2492,191113.4763
2493,134934.97887
2494,152321.0648
2495,105606.86406
2496,255515.63954
2497,154971.76114
2498,114590.76712
2499,91091.639781
2500,131209.56958
2501,136730.42997
2502,136799.02973
2503,102016.61606
2504,195519.56233
2505,202221.55566
2506,271516.72098
2507,341866.18368
2508,271554.13359
2509,228298.49859
2510,231991.32309
2511,187854.40592
2512,208597.91761
2513,202711.75027
2514,245945.61401
2515,151421.01128
2516,164464.93621
2517,152096.08485
2518,142272.04321
2519,210892.93695
2520,196679.33084
2521,195396.79207
2522,206144.13439
2523,116518.33276
2524,128866.31875
2525,151817.71993
2526,140438.34574
2527,115074.35119
2528,130822.26727
2529,123635.542
2530,131532.87375
2531,225904.85316
2532,218941.17272
2533,198736.52467
2534,223457.96972
