Id,SalePrice
1461,133110.27182
1462,162685.54432
1463,182299.5214
1464,199340.18978
1465,206988.39334
1466,173716.07335
1467,192781.54346
1468,162680.53274
1469,200229.00582
1470,120479.52005
1471,185291.04953
1472,98966.923084
1473,95931.108838
1474,146526.984
1475,120371.41667
1476,352295.1274
1477,262061.64332
1478,277781.78787
1479,266530.49611
1480,521552.95919
1481,342555.0284
1482,209716.86765
1483,175591.56404
1484,166760.06768
1485,172263.28371
1486,194822.55745
1487,328326.2683
1488,236545.20029
1489,204363.45517
1490,231967.71002
1491,189094.11866
1492,94167.522374
1493,168139.79787
1494,273925.98378
1495,288055.20425
1496,221745.25078
1497,193339.11752
1498,169489.40303
1499,159234.12498
1500,151775.51402
1501,172624.86799
1502,159250.76134
1503,276997.2982
1504,244038.35665
1505,227850.0043
1506,190305.45751
1507,255417.81573
1508,194720.36446
1509,159070.3752
1510,143924.21585
1511,146591.98515
1512,179480.76295
1513,143410.98445
1514,154106.41968
1515,204818.45663
1516,154434.55804
1517,180067.4715
1518,137844.37783
1519,218526.46782
1520,128285.1143
1521,134423.05209
1522,166616.15958
1523,111665.03155
1524,124139.58943
1525,128480.80735
1526,107498.93264
1527,107668.59157
1528,153765.45861
1529,137422.71069
1530,211829.45549
1531,94446.183415
1532,101392.63256
1533,140993.61872
1534,122807.35804
1535,153580.15864
1536,113867.50295
1537,61030.463162
1538,142080.3137
1539,182216.5957
1540,96241.635451
1541,136532.48506
1542,149238.03647
1543,181252.82456
1544,88621.609193
1545,116760.32959
1546,125474.15158
1547,130927.29152
1548,143553.53502
1549,124519.36422
1550,125595.37343
1551,114142.66633
1552,126286.20855
1553,137457.48588
1554,121745.49446
1555,167356.57102
1556,93105.167208
1557,105982.51737
1558,102006.06273
1559,57071.831143
1560,139566.78069
1561,119500.94619
1562,128822.21265
1563,118178.34918
1564,151688.95787
1565,137417.13781
1566,252621.80525
1567,79222.655483
1568,220340.01659
1569,119476.30338
1570,131984.91426
1571,118779.20989
